2016-06-05T20:03:05, 7035, 6202, 176, 1120, 3, 4.99
2016-06-05T20:03:05, 7036, 6200, 54, 1450, 1, 1.99
2016-06-05T20:33:05, 7061, 6204, 131, 1934, 5, 19.99
2016-06-05T21:03:05, 7086, 6201, 183, 1398, 2, 2.99
2016-06-05T21:03:05, 7087, 6203, 189, 259, 4, 9.99
2016-06-05T21:03:05, 7088, 6199, 54, 1450, 0, 0.99
2016-06-05T21:03:05, 7089, 6201, 156, 1570, 2, 2.99
2016-06-05T21:33:05, 7130, 6199, 173, 1060, 0, 0.99
2016-06-05T22:03:05, 7152, 6203, 92, 1796, 4, 9.99
2016-06-05T22:03:05, 7153, 6199, 163, 1947, 0, 0.99
2016-06-05T22:33:05, 7164, 6200, 9, 317, 1, 1.99
2016-06-05T22:33:05, 7165, 6200, 173, 1432, 1, 1.99
2016-06-05T23:03:05, 7175, 6200, 17, 1540, 1, 1.99
2016-06-05T23:03:05, 7176, 6200, 144, 118, 1, 1.99
2016-06-05T23:03:05, 7177, 6199, 81, 212, 0, 0.99
2016-06-05T23:03:05, 7178, 6199, 6, 355, 0, 0.99
2016-06-06T00:03:05, 7225, 6200, 62, 1091, 1, 1.99
2016-06-06T00:03:05, 7226, 6199, 164, 916, 0, 0.99
2016-06-06T00:03:05, 7227, 6199, 49, 885, 0, 0.99
2016-06-06T01:03:05, 7258, 6201, 60, 1225, 2, 2.99
2016-06-06T01:03:05, 7259, 6204, 128, 53, 5, 19.99
2016-06-06T01:33:05, 7281, 6200, 181, 966, 1, 1.99
2016-06-06T02:03:05, 7318, 6203, 84, 1046, 4, 9.99
2016-06-06T02:03:05, 7319, 6202, 84, 652, 3, 4.99
2016-06-06T02:03:05, 7320, 6199, 109, 253, 0, 0.99
2016-06-06T02:03:05, 7321, 6200, 44, 842, 1, 1.99
2016-06-06T02:33:05, 7338, 6202, 131, 375, 3, 4.99
2016-06-06T03:03:05, 7352, 6202, 118, 547, 3, 4.99
2016-06-06T03:03:05, 7353, 6199, 9, 926, 0, 0.99
2016-06-06T03:03:05, 7354, 6204, 114, 1147, 5, 19.99
2016-06-06T03:03:05, 7355, 6204, 71, 1419, 5, 19.99
2016-06-06T03:03:05, 7356, 6202, 92, 326, 3, 4.99
2016-06-06T03:33:05, 7371, 6204, 183, 1007, 5, 19.99
2016-06-06T03:33:05, 7372, 6202, 131, 375, 3, 4.99
2016-06-06T03:33:05, 7373, 6199, 192, 1861, 0, 0.99
2016-06-06T03:33:05, 7374, 6203, 92, 1796, 4, 9.99
2016-06-06T04:33:05, 7443, 6204, 92, 1821, 5, 19.99
2016-06-06T04:33:05, 7444, 6199, 129, 1211, 0, 0.99
2016-06-06T05:33:05, 7469, 6202, 148, 1175, 3, 4.99
2016-06-06T05:33:05, 7470, 6199, 81, 212, 0, 0.99
2016-06-06T05:33:05, 7471, 6201, 92, 1157, 2, 2.99
2016-06-06T06:03:05, 7504, 6199, 29, 1904, 0, 0.99
2016-06-06T06:03:05, 7505, 6199, 144, 1620, 0, 0.99
2016-06-06T06:03:05, 7506, 6204, 189, 901, 5, 19.99
2016-06-06T06:03:05, 7507, 6204, 131, 1594, 5, 19.99
2016-06-06T06:03:05, 7508, 6201, 152, 1293, 2, 2.99
2016-06-06T06:33:05, 7534, 6199, 40, 1674, 0, 0.99
2016-06-06T06:33:05, 7535, 6202, 92, 1821, 3, 4.99
2016-06-06T06:33:05, 7536, 6199, 182, 543, 0, 0.99
2016-06-06T06:33:05, 7537, 6200, 94, 1832, 1, 1.99
2016-06-06T06:33:05, 7538, 6199, 63, 1653, 0, 0.99
2016-06-06T07:03:05, 7561, 6201, 48, 573, 2, 2.99
2016-06-06T07:33:05, 7584, 6199, 189, 1687, 0, 0.99
2016-06-06T07:33:05, 7585, 6199, 17, 169, 0, 0.99
2016-06-06T08:03:05, 7621, 6204, 128, 936, 5, 19.99
2016-06-06T09:03:05, 7662, 6203, 162, 276, 4, 9.99
2016-06-06T09:03:05, 7663, 6199, 35, 1223, 0, 0.99
2016-06-06T09:03:05, 7664, 6200, 161, 424, 1, 1.99
2016-06-06T09:03:05, 7665, 6199, 54, 759, 0, 0.99
2016-06-06T09:33:05, 7674, 6202, 48, 1826, 3, 4.99
2016-06-06T09:33:05, 7675, 6203, 92, 1796, 4, 9.99
2016-06-06T09:33:05, 7676, 6202, 176, 166, 3, 4.99
2016-06-06T10:03:05, 7703, 6201, 164, 39, 2, 2.99
2016-06-06T10:03:05, 7704, 6203, 173, 999, 4, 9.99
2016-06-06T10:03:05, 7705, 6203, 109, 1649, 4, 9.99
2016-06-06T10:33:05, 7734, 6200, 164, 1822, 1, 1.99
2016-06-06T10:33:05, 7735, 6199, 156, 805, 0, 0.99
2016-06-06T11:03:05, 7753, 6203, 128, 1924, 4, 9.99
2016-06-06T11:03:05, 7754, 6202, 71, 1112, 3, 4.99
2016-06-06T11:03:05, 7755, 6203, 122, 1922, 4, 9.99
2016-06-06T11:03:05, 7756, 6199, 144, 1454, 0, 0.99
2016-06-06T11:03:05, 7757, 6203, 152, 541, 4, 9.99
2016-06-06T11:33:05, 7778, 6202, 84, 1640, 3, 4.99
2016-06-06T11:33:05, 7779, 6200, 42, 1477, 1, 1.99
2016-06-06T11:33:05, 7780, 6204, 92, 1563, 5, 19.99
2016-06-06T11:33:05, 7781, 6203, 118, 1960, 4, 9.99
2016-06-06T11:33:05, 7782, 6204, 84, 1823, 5, 19.99
2016-06-06T11:33:05, 7783, 6204, 128, 936, 5, 19.99
2016-06-06T12:03:05, 7791, 6199, 192, 1861, 0, 0.99
2016-06-06T12:03:05, 7792, 6199, 50, 1004, 0, 0.99
2016-06-06T12:03:05, 7793, 6199, 71, 1286, 0, 0.99
2016-06-06T12:03:05, 7794, 6200, 81, 1238, 1, 1.99
2016-06-06T12:33:05, 7819, 6203, 49, 753, 4, 9.99
2016-06-06T13:03:05, 7847, 6199, 17, 1540, 0, 0.99
2016-06-06T13:03:05, 7848, 6203, 167, 751, 4, 9.99
2016-06-06T13:03:05, 7849, 6199, 122, 1025, 0, 0.99
2016-06-06T13:03:05, 7850, 6199, 34, 690, 0, 0.99
2016-06-06T13:33:05, 7864, 6199, 28, 1612, 0, 0.99
2016-06-06T13:33:05, 7865, 6200, 128, 1224, 1, 1.99
2016-06-06T13:33:05, 7866, 6202, 28, 1534, 3, 4.99
2016-06-06T13:33:05, 7867, 6201, 10, 1782, 2, 2.99
2016-06-06T13:33:05, 7868, 6202, 84, 652, 3, 4.99
2016-06-06T14:03:05, 7888, 6203, 63, 1177, 4, 9.99
2016-06-06T14:03:05, 7889, 6203, 40, 93, 4, 9.99
2016-06-06T14:03:05, 7890, 6199, 162, 1953, 0, 0.99
2016-06-06T14:33:05, 7925, 6202, 94, 31, 3, 4.99
2016-06-06T14:33:05, 7926, 6199, 182, 255, 0, 0.99
2016-06-06T14:33:05, 7927, 6203, 7, 931, 4, 9.99
2016-06-06T14:33:05, 7928, 6199, 185, 599, 0, 0.99
2016-06-06T15:03:05, 7948, 6202, 176, 80, 3, 4.99
2016-06-06T15:03:05, 7949, 6199, 10, 1899, 0, 0.99
2016-06-06T15:03:05, 7950, 6201, 99, 1312, 2, 2.99
2016-06-06T15:33:05, 7984, 6203, 34, 1569, 4, 9.99
2016-06-06T15:33:05, 7985, 6201, 161, 401, 2, 2.99
2016-06-06T15:33:05, 7986, 6199, 48, 168, 0, 0.99
2016-06-06T16:03:05, 8002, 6204, 10, 1782, 5, 19.99
2016-06-06T16:03:05, 8003, 6200, 189, 953, 1, 1.99
2016-06-06T16:33:05, 8048, 6203, 3, 570, 4, 9.99
2016-06-06T17:03:05, 8087, 6204, 118, 1231, 5, 19.99
2016-06-06T17:03:05, 8088, 6201, 44, 842, 2, 2.99
2016-06-06T17:03:05, 8089, 6203, 71, 1112, 4, 9.99
2016-06-06T17:03:05, 8090, 6203, 164, 39, 4, 9.99
2016-06-06T17:03:05, 8091, 6199, 84, 378, 0, 0.99
2016-06-06T17:33:05, 8134, 6203, 54, 1735, 4, 9.99
2016-06-06T17:33:05, 8135, 6203, 55, 939, 4, 9.99
2016-06-06T17:33:05, 8136, 6202, 63, 1177, 3, 4.99
2016-06-06T17:33:05, 8137, 6200, 73, 813, 1, 1.99
2016-06-06T18:03:05, 8159, 6202, 129, 1211, 3, 4.99
2016-06-06T18:03:05, 8160, 6199, 109, 1556, 0, 0.99
2016-06-06T18:03:05, 8161, 6199, 176, 166, 0, 0.99
2016-06-06T18:03:05, 8162, 6199, 167, 1773, 0, 0.99
2016-06-06T18:03:05, 8163, 6199, 57, 1611, 0, 0.99
2016-06-06T18:33:05, 8181, 6199, 62, 1806, 0, 0.99
2016-06-06T19:03:05, 8211, 6204, 144, 1946, 5, 19.99
2016-06-06T19:03:05, 8212, 6199, 173, 1060, 0, 0.99
2016-06-06T19:03:05, 8213, 6200, 77, 1308, 1, 1.99
2016-06-06T19:33:05, 8243, 6199, 118, 1960, 0, 0.99
2016-06-06T19:33:05, 8244, 6204, 109, 1198, 5, 19.99
2016-06-06T19:33:05, 8245, 6199, 54, 759, 0, 0.99
2016-06-06T19:33:05, 8246, 6199, 17, 1540, 0, 0.99
2016-06-06T19:33:05, 8247, 6200, 34, 1032, 1, 1.99
2016-06-06T20:03:05, 8272, 6200, 176, 360, 1, 1.99
2016-06-06T20:03:05, 8273, 6200, 173, 1060, 1, 1.99
2016-06-06T20:03:05, 8274, 6202, 105, 35, 3, 4.99
2016-06-06T20:03:05, 8275, 6200, 17, 1659, 1, 1.99
2016-06-06T20:03:05, 8276, 6203, 176, 1120, 4, 9.99
2016-06-06T20:33:05, 8295, 6199, 28, 1612, 0, 0.99
2016-06-06T20:33:05, 8296, 6199, 54, 739, 0, 0.99
2016-06-06T20:33:05, 8297, 6199, 94, 1468, 0, 0.99
2016-06-06T20:33:05, 8298, 6200, 122, 1025, 1, 1.99
2016-06-06T21:03:05, 8331, 6201, 40, 93, 2, 2.99
2016-06-06T21:03:05, 8332, 6202, 189, 901, 3, 4.99
2016-06-06T21:03:05, 8333, 6199, 50, 1004, 0, 0.99
2016-06-06T21:03:05, 8334, 6203, 185, 1732, 4, 9.99
2016-06-06T21:03:05, 8335, 6201, 114, 1147, 2, 2.99
2016-06-06T21:03:05, 8336, 6199, 114, 1592, 0, 0.99
2016-06-06T21:33:05, 8349, 6200, 94, 352, 1, 1.99
2016-06-06T21:33:05, 8350, 6200, 131, 10, 1, 1.99
2016-06-06T21:33:05, 8351, 6199, 181, 966, 0, 0.99
2016-06-06T22:03:05, 8385, 6201, 9, 734, 2, 2.99
2016-06-06T23:33:05, 9089, 8418, 7, 882, 4, 9.99
2016-06-06T23:33:05, 9090, 8418, 109, 1649, 4, 9.99
2016-06-06T23:33:05, 9091, 8417, 73, 1936, 3, 4.99
2016-06-06T23:33:05, 9092, 8415, 107, 1621, 1, 1.99
2016-06-07T00:03:05, 9113, 7742, 181, 1117, 0, 0.99
2016-06-07T00:03:05, 9114, 8419, 179, 1215, 5, 19.99
2016-06-07T00:03:05, 9115, 8416, 150, 1109, 2, 2.99
2016-06-07T00:33:05, 9149, 8416, 89, 1581, 2, 2.99
2016-06-07T00:33:05, 9150, 8415, 122, 1025, 1, 1.99
2016-06-07T00:33:05, 9151, 8417, 122, 165, 3, 4.99
2016-06-07T00:33:05, 9152, 8419, 114, 124, 5, 19.99
2016-06-07T00:33:05, 9153, 8419, 63, 1177, 5, 19.99
2016-06-07T01:03:05, 9165, 7742, 96, 362, 0, 0.99
2016-06-07T01:03:05, 9166, 8419, 40, 93, 5, 19.99
2016-06-07T01:03:05, 9167, 7742, 96, 533, 0, 0.99
2016-06-07T01:33:05, 9205, 8418, 196, 846, 4, 9.99
2016-06-07T02:03:05, 9233, 8415, 50, 843, 1, 1.99
2016-06-07T02:03:05, 9234, 7742, 92, 1460, 0, 0.99
2016-06-07T02:03:05, 9235, 8416, 185, 246, 2, 2.99
2016-06-07T02:03:05, 9236, 8416, 118, 1960, 2, 2.99
2016-06-07T02:03:05, 9237, 8418, 164, 916, 4, 9.99
2016-06-07T02:33:05, 9249, 8417, 128, 936, 3, 4.99
2016-06-07T03:03:05, 9288, 8419, 128, 936, 5, 19.99
2016-06-07T03:03:05, 9289, 8417, 109, 1024, 3, 4.99
2016-06-07T03:03:05, 9290, 8417, 189, 901, 3, 4.99
2016-06-07T03:33:05, 9303, 7742, 92, 1075, 0, 0.99
2016-06-07T04:33:05, 9345, 8416, 10, 860, 2, 2.99
2016-06-07T04:33:05, 9346, 7742, 94, 352, 0, 0.99
2016-06-07T05:03:05, 9388, 8417, 84, 1823, 3, 4.99
2016-06-07T05:03:05, 9389, 8416, 9, 98, 2, 2.99
2016-06-07T05:03:05, 9390, 7742, 92, 1582, 0, 0.99
2016-06-07T05:33:05, 9417, 7742, 44, 842, 0, 0.99
2016-06-07T05:33:05, 9418, 7742, 192, 1861, 0, 0.99
2016-06-07T05:33:05, 9419, 8418, 173, 1306, 4, 9.99
2016-06-07T05:33:05, 9420, 8416, 129, 1211, 2, 2.99
2016-06-07T06:33:05, 9461, 8417, 84, 1046, 3, 4.99
2016-06-07T06:33:05, 9462, 7742, 96, 533, 0, 0.99
2016-06-07T06:33:05, 9463, 7742, 99, 267, 0, 0.99
2016-06-07T06:33:05, 9464, 7742, 128, 1224, 0, 0.99
2016-06-07T06:33:05, 9465, 8417, 161, 1332, 3, 4.99
2016-06-07T07:03:05, 9481, 7742, 34, 1748, 0, 0.99
2016-06-07T07:03:05, 9482, 7742, 7, 1571, 0, 0.99
2016-06-07T07:03:05, 9483, 7742, 71, 1286, 0, 0.99
2016-06-07T07:33:05, 9523, 8419, 10, 540, 5, 19.99
2016-06-07T08:03:05, 9548, 8416, 164, 39, 2, 2.99
2016-06-07T09:03:05, 9604, 8417, 148, 1175, 3, 4.99
2016-06-07T09:33:05, 9620, 8415, 118, 361, 1, 1.99
2016-06-07T09:33:05, 9621, 8415, 92, 1075, 1, 1.99
2016-06-07T09:33:05, 9622, 8418, 96, 1548, 4, 9.99
2016-06-07T10:03:05, 9656, 8416, 46, 1203, 2, 2.99
2016-06-07T10:03:05, 9657, 8416, 144, 283, 2, 2.99
2016-06-07T10:33:05, 9687, 8415, 196, 1307, 1, 1.99
2016-06-07T10:33:05, 9688, 8418, 192, 1861, 4, 9.99
2016-06-07T11:03:05, 9729, 8419, 89, 1581, 5, 19.99
2016-06-07T11:03:05, 9730, 7742, 101, 1669, 0, 0.99
2016-06-07T11:03:05, 9731, 8416, 84, 1640, 2, 2.99
2016-06-07T11:03:05, 9732, 8415, 48, 573, 1, 1.99
2016-06-07T12:33:05, 9817, 8415, 9, 158, 1, 1.99
2016-06-07T13:03:05, 9851, 7742, 63, 957, 0, 0.99
2016-06-07T13:03:05, 9852, 8418, 152, 1567, 4, 9.99
2016-06-07T13:03:05, 9853, 7742, 176, 1791, 0, 0.99
2016-06-07T13:03:05, 9854, 8417, 4, 1915, 3, 4.99
2016-06-07T13:33:05, 9874, 8418, 144, 857, 4, 9.99
2016-06-07T13:33:05, 9875, 8419, 131, 1648, 5, 19.99
2016-06-07T13:33:05, 9876, 7742, 177, 991, 0, 0.99
2016-06-07T13:33:05, 9877, 8418, 84, 652, 4, 9.99
2016-06-07T14:03:05, 9896, 8417, 9, 98, 3, 4.99
2016-06-07T14:03:05, 9897, 8415, 48, 554, 1, 1.99
2016-06-07T14:03:05, 9898, 7742, 3, 3, 0, 0.99
2016-06-07T14:33:05, 9923, 8417, 20, 1436, 3, 4.99
2016-06-07T14:33:05, 9924, 8415, 101, 1669, 1, 1.99
2016-06-07T15:03:05, 9934, 8418, 161, 1357, 4, 9.99
2016-06-07T15:03:05, 9935, 7742, 99, 267, 0, 0.99
2016-06-07T15:33:05, 9948, 8418, 156, 805, 4, 9.99
2016-06-07T15:33:05, 9949, 7742, 28, 1385, 0, 0.99
2016-06-07T15:33:05, 9950, 8415, 176, 1315, 1, 1.99
2016-06-07T15:33:05, 9951, 8415, 176, 1120, 1, 1.99
2016-06-07T15:33:05, 9952, 7742, 118, 1704, 0, 0.99
2016-06-07T16:03:05, 9989, 8418, 60, 1225, 4, 9.99
2016-06-07T16:33:05, 10013, 8416, 129, 1384, 2, 2.99
2016-06-07T16:33:05, 10014, 8417, 162, 276, 3, 4.99
2016-06-07T17:03:05, 10035, 7742, 28, 1612, 0, 0.99
2016-06-07T17:33:05, 10068, 8417, 48, 368, 3, 4.99
2016-06-07T17:33:05, 10069, 8419, 118, 1800, 5, 19.99
2016-06-07T18:03:05, 10105, 8415, 3, 810, 1, 1.99
2016-06-07T18:03:05, 10106, 8419, 183, 1398, 5, 19.99
2016-06-07T18:03:05, 10107, 8419, 177, 776, 5, 19.99
2016-06-07T18:03:05, 10108, 7742, 50, 1004, 0, 0.99
2016-06-07T18:03:05, 10109, 7742, 144, 949, 0, 0.99
2016-06-07T19:03:05, 10159, 8419, 179, 1215, 4, 9.99
2016-06-07T19:03:05, 10160, 8415, 128, 682, 0, 0.99
2016-06-07T19:03:05, 10161, 8416, 177, 1449, 1, 1.99
2016-06-07T19:33:05, 10192, 8420, 62, 637, 5, 19.99
2016-06-07T19:33:05, 10193, 8416, 177, 991, 1, 1.99
2016-06-07T19:33:05, 10194, 8416, 3, 810, 1, 1.99
2016-06-07T20:03:05, 10199, 8418, 29, 1904, 3, 4.99
2016-06-07T20:03:05, 10200, 8415, 49, 379, 0, 0.99
2016-06-07T20:03:05, 10201, 8420, 84, 790, 5, 19.99
2016-06-07T20:33:05, 10221, 8419, 152, 1567, 4, 9.99
2016-06-07T20:33:05, 10222, 8415, 174, 1154, 0, 0.99
2016-06-07T20:33:05, 10223, 8418, 92, 1229, 3, 4.99
2016-06-07T20:33:05, 10224, 8416, 48, 554, 1, 1.99
2016-06-07T21:33:05, 10253, 8415, 89, 1581, 0, 0.99
2016-06-07T21:33:05, 10254, 8419, 10, 1782, 4, 9.99
2016-06-07T21:33:05, 10255, 8417, 162, 538, 2, 2.99
2016-06-07T21:33:05, 10256, 8415, 63, 1653, 0, 0.99
2016-06-07T21:33:05, 10257, 8416, 69, 881, 1, 1.99
2016-06-07T22:03:05, 10297, 8415, 92, 1582, 0, 0.99
2016-06-07T22:03:05, 10298, 8416, 129, 1345, 1, 1.99
2016-06-07T22:03:05, 10299, 8415, 40, 1674, 0, 0.99
2016-06-07T22:03:05, 10300, 8418, 109, 467, 3, 4.99
2016-06-07T22:03:05, 10301, 8415, 144, 1454, 0, 0.99
2016-06-07T22:03:05, 10302, 8416, 182, 1324, 1, 1.99
2016-06-07T23:03:05, 10334, 8419, 7, 358, 4, 9.99
2016-06-07T23:03:05, 10335, 8418, 186, 1673, 3, 4.99
2016-06-07T23:03:05, 10336, 8418, 176, 166, 3, 4.99
2016-06-07T23:33:05, 10370, 8420, 196, 1530, 5, 19.99
2016-06-07T23:33:05, 10371, 8415, 163, 1947, 0, 0.99
2016-06-07T23:33:05, 10372, 8415, 173, 526, 0, 0.99
2016-06-07T23:33:05, 10373, 8415, 63, 1653, 0, 0.99
2016-06-07T23:33:05, 10374, 8416, 183, 1007, 1, 1.99
2016-06-07T23:33:05, 10375, 8420, 7, 1571, 5, 19.99
2016-06-08T00:03:05, 10407, 8415, 71, 1434, 0, 0.99
2016-06-08T00:03:05, 10408, 8420, 9, 98, 5, 19.99
2016-06-08T00:03:05, 10409, 8416, 7, 1094, 1, 1.99
2016-06-08T01:33:05, 10484, 8415, 186, 906, 0, 0.99
2016-06-08T01:33:05, 10485, 8415, 122, 700, 0, 0.99
2016-06-08T01:33:05, 10486, 8416, 9, 98, 1, 1.99
2016-06-08T01:33:05, 10487, 8419, 118, 547, 4, 9.99
2016-06-08T01:33:05, 10488, 8415, 71, 6, 0, 0.99
2016-06-08T01:33:05, 10489, 8415, 182, 1394, 0, 0.99
2016-06-08T02:03:05, 10510, 8415, 10, 1899, 0, 0.99
2016-06-08T02:03:05, 10511, 8417, 109, 1198, 2, 2.99
2016-06-08T03:03:05, 10560, 8415, 94, 1832, 0, 0.99
2016-06-08T03:03:05, 10561, 8418, 57, 1488, 3, 4.99
2016-06-08T03:03:05, 10562, 8419, 28, 1534, 4, 9.99
2016-06-08T03:03:05, 10563, 8418, 167, 1410, 3, 4.99
2016-06-08T03:03:05, 10564, 8418, 109, 1270, 3, 4.99
2016-06-08T03:33:05, 10580, 8415, 186, 1101, 0, 0.99
2016-06-08T03:33:05, 10581, 8419, 56, 1325, 4, 9.99
2016-06-08T03:33:05, 10582, 8417, 118, 1088, 2, 2.99
2016-06-08T03:33:05, 10583, 8415, 46, 1882, 0, 0.99
2016-06-08T04:03:05, 10601, 8420, 114, 1597, 5, 19.99
2016-06-08T04:03:05, 10602, 8415, 181, 1189, 0, 0.99
2016-06-08T04:03:05, 10603, 8416, 35, 83, 1, 1.99
2016-06-08T04:33:05, 10615, 8420, 6, 355, 5, 19.99
2016-06-08T05:03:05, 10659, 8415, 173, 996, 0, 0.99
2016-06-08T05:03:05, 10660, 8415, 77, 324, 0, 0.99
2016-06-08T05:03:05, 10661, 8417, 9, 158, 2, 2.99
2016-06-08T05:33:05, 10703, 8419, 73, 692, 4, 9.99
2016-06-08T05:33:05, 10704, 8419, 164, 1822, 4, 9.99
2016-06-08T05:33:05, 10705, 8420, 71, 1112, 5, 19.99
2016-06-08T05:33:05, 10706, 8420, 164, 39, 5, 19.99
2016-06-08T05:33:05, 10707, 8415, 176, 1315, 0, 0.99
2016-06-08T06:03:05, 10744, 8415, 99, 267, 0, 0.99
2016-06-08T06:03:05, 10745, 8419, 50, 1418, 4, 9.99
2016-06-08T06:03:05, 10746, 8417, 96, 1548, 2, 2.99
2016-06-08T06:03:05, 10747, 8415, 54, 739, 0, 0.99
2016-06-08T06:03:05, 10748, 8418, 174, 930, 3, 4.99
2016-06-08T06:03:05, 10749, 8418, 162, 276, 3, 4.99
2016-06-08T06:03:05, 10750, 8417, 57, 1063, 2, 2.99
2016-06-08T07:03:05, 10791, 8417, 94, 802, 2, 2.99
2016-06-08T07:33:05, 10802, 8419, 94, 1261, 4, 9.99
2016-06-08T07:33:05, 10803, 8420, 128, 1697, 5, 19.99
2016-06-08T07:33:05, 10804, 8415, 176, 1315, 0, 0.99
2016-06-08T08:03:05, 10842, 8419, 148, 1175, 4, 9.99
2016-06-08T08:33:05, 10867, 8418, 94, 1895, 3, 4.99
2016-06-08T08:33:05, 10868, 8415, 173, 1124, 0, 0.99
2016-06-08T09:03:05, 10882, 8415, 92, 1229, 0, 0.99
2016-06-08T09:33:05, 10902, 8417, 161, 1332, 2, 2.99
2016-06-08T10:03:05, 10940, 8418, 174, 263, 3, 4.99
2016-06-08T10:03:05, 10941, 8415, 139, 418, 0, 0.99
2016-06-08T10:03:05, 10942, 8417, 177, 1449, 2, 2.99
2016-06-08T10:03:05, 10943, 8419, 77, 1308, 4, 9.99
2016-06-08T10:03:05, 10944, 8415, 128, 631, 0, 0.99
2016-06-08T10:33:05, 10966, 8418, 3, 570, 3, 4.99
2016-06-08T10:33:05, 10967, 8415, 57, 1611, 0, 0.99
2016-06-08T10:33:05, 10968, 8418, 99, 1052, 3, 4.99
2016-06-08T11:03:05, 11002, 8415, 162, 1953, 0, 0.99
2016-06-08T11:33:05, 11044, 8419, 77, 1308, 4, 9.99
2016-06-08T11:33:05, 11045, 8416, 71, 1434, 1, 1.99
2016-06-08T12:03:05, 11081, 8415, 122, 1025, 0, 0.99
2016-06-08T12:03:05, 11082, 8418, 164, 1822, 3, 4.99
2016-06-08T12:03:05, 11083, 8417, 156, 1570, 2, 2.99
2016-06-08T12:03:05, 11084, 8415, 84, 790, 0, 0.99
2016-06-08T12:03:05, 11085, 8418, 118, 1785, 3, 4.99
2016-06-08T12:03:05, 11086, 8417, 180, 1675, 2, 2.99
2016-06-08T12:33:05, 11096, 8418, 49, 436, 3, 4.99
2016-06-08T12:33:05, 11097, 8415, 192, 1861, 0, 0.99
2016-06-08T13:03:05, 11136, 8420, 6, 355, 5, 19.99
2016-06-08T13:03:05, 11137, 8418, 109, 1270, 3, 4.99
2016-06-08T13:03:05, 11138, 8419, 152, 1293, 4, 9.99
2016-06-08T13:03:05, 11139, 8415, 107, 1621, 0, 0.99
2016-06-08T13:33:05, 11169, 8417, 3, 810, 2, 2.99
2016-06-08T14:03:05, 11181, 8419, 173, 999, 4, 9.99
2016-06-08T14:03:05, 11182, 8419, 192, 1657, 4, 9.99
2016-06-08T14:03:05, 11183, 8418, 122, 700, 3, 4.99
2016-06-08T14:03:05, 11184, 8415, 84, 1823, 0, 0.99
2016-06-08T14:03:05, 11185, 8415, 71, 1286, 0, 0.99
2016-06-08T14:33:05, 11222, 8416, 3, 3, 1, 1.99
2016-06-08T14:33:05, 11223, 8416, 114, 815, 1, 1.99
2016-06-08T14:33:05, 11224, 8419, 177, 1264, 4, 9.99
2016-06-08T14:33:05, 11225, 8415, 62, 1806, 0, 0.99
2016-06-08T15:03:05, 11235, 8418, 196, 846, 3, 4.99
2016-06-08T15:03:05, 11236, 8418, 57, 1063, 3, 4.99
2016-06-08T15:03:05, 11237, 8418, 167, 1773, 3, 4.99
2016-06-08T15:03:05, 11238, 8415, 118, 547, 0, 0.99
2016-06-08T15:03:05, 11239, 8417, 118, 1231, 2, 2.99
2016-06-08T15:03:05, 11240, 8416, 152, 919, 1, 1.99
2016-06-08T15:33:05, 11260, 8420, 177, 991, 5, 19.99
